ID,TERRITORY1,ISO_TER1,SOVEREIGN1,ISO_SOV1,centroid_X_moll,centroid_Y_moll,coast_length_km_azim,mean_PAR,mean_tide,mean_sst,mean_T2m,mean_Tp,mang_presence,salt_presence,seag_presence,mang_area_ha,salt_area_ha,seag_area_ha,mang_loss_rate,seag_change_rate,mang_fish_dens,mang_invert_dens,mang_spec_prop,mang_spec_score,salt_spec_prop,salt_spec_score,seag_spec_prop,seag_spec_score,mang_frag_area_mn_rate,mang_frag_area_mn,mang_mean_age,mang_mean_agb_mg_ha,mang_mean_SOC,mang_mean_height_m,pressure_seagrass_climate_current,pressure_seagrass_land_current,pressure_seagrass_marine_current,pressure_seagrass_climate_rate,pressure_seagrass_land_rate,pressure_seagrass_marine_rate,pressure_mangrove_climate_current,pressure_mangrove_land_current,pressure_mangrove_marine_current,pressure_mangrove_climate_rate,pressure_mangrove_land_rate,pressure_mangrove_marine_rate,pressure_saltmarsh_climate_current,pressure_saltmarsh_land_current,pressure_saltmarsh_marine_current,pressure_saltmarsh_climate_rate,pressure_saltmarsh_land_rate,pressure_saltmarsh_marine_rate
53478,Sweden,SWE,Sweden,SWE,1167246.501,6732024.338,376195.4668,24.55219688,9.218780688,8.846554647,281.5363413,0.001781409,0,1,0,0.0,716.2200276,0.0,nan,nan,nan,nan,nan,nan,0.0454545454545455,0.918181818181818,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.943894724051158,1.22976670165857,0.0766096041673639,0.0145465549838891,-0.0109908414182752,0.0391377932345969
53479,Sweden,SWE,Sweden,SWE,1233946.301,6732024.338,375565.017,25.1794067,8.042357046,9.019236041,281.7654022,0.001836284,0,1,0,0.0,41.66764872,0.0,nan,nan,nan,nan,nan,nan,0.0476190476190476,0.914285714285714,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.13842487335205,0.918685257434845,0.0120606571435928,0.0077556690656571,0.0013639160220586,-0.0935987135303857
53483,Estonia,EST,Estonia,EST,1500745.502,6732024.338,835.4983351,25.02220734,10.96461059,8.604110158,281.6950219,0.002098477,0,1,0,0.0,360.4011456,0.0,nan,nan,nan,nan,nan,nan,0.0416666666666667,0.933333333333333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.963218490282694,0.530585835377375,0.0068659538713594,0.0318510111192069,-0.0002582053223019,-0.101148865620384
53838,Sweden,SWE,Sweden,SWE,1145842.718,6828581.487,375331.5655,22.48621202,9.084973425,8.183573186,280.62138,0.002000514,0,1,0,0.0,178.5199514,0.0,nan,nan,nan,nan,nan,nan,0.0434782608695652,0.921739130434783,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
53839,Sweden,SWE,Sweden,SWE,1211319.445,6828581.487,377383.2672,23.31055062,8.576510615,8.183573186,280.782664,0.00200177,0,1,0,0.0,249.3108219,0.0,nan,nan,nan,nan,nan,nan,0.0434782608695652,0.921739130434783,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.17167933781942,0.717685202757517,0.126152992558976,0.0214679093609206,-0.0136202131723917,0.0493271545494593
53840,Sweden,SWE,Sweden,SWE,1276796.171,6828581.487,376300.7095,25.32944149,6.335771136,8.254966125,281.0114535,0.002005311,0,1,0,0.0,22.60161678,0.0,nan,nan,nan,nan,nan,nan,0.0476190476190476,0.914285714285714,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1260689496994,0.69448322057724,0.0119636664167047,0.0261652873215032,-0.019714865813237,-0.0890543076151404
53844,Estonia,EST,Estonia,EST,1538703.078,6828581.487,376288.3765,24.52251359,14.10299199,8.406100372,280.8506187,0.002394643,0,1,0,0.0,296.6311062,0.0,nan,nan,nan,nan,nan,nan,0.0357142857142857,0.935714285714286,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.222279047966,1.06263706684113,0.127141427993774,0.0264426572649009,0.0049361384480748,0.0273797587792723
54198,Sweden,SWE,Sweden,SWE,1123958.167,6924106.412,375529.5912,23.59774942,6.250016262,8.183573186,279.9412097,0.002066733,0,1,0,0.0,267.687141,0.0,nan,nan,nan,nan,nan,nan,0.0416666666666667,0.925,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
54199,Sweden,SWE,Sweden,SWE,1188184.348,6924106.412,376005.7177,25.1052014,5.039642431,8.183573186,280.2273372,0.002007694,0,1,0,0.0,167.478985,0.0,nan,nan,nan,nan,nan,nan,0.0434782608695652,0.921739130434783,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.37901473045349,0.405633851885796,0.0134039850672707,0.0284568354652788,-0.0177689630637627,0.0703245675728829
54200,Finland,FIN,Finland,FIN,1252410.529,6924106.412,479.8076199,25.24553454,3.799520731,8.254966125,280.4019314,0.001993584,0,1,0,0.0,54.59234806,0.0,nan,nan,nan,nan,nan,nan,0.0434782608695652,0.939130434782609,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
